name,review,rating,categories,phone,distance,address,station_name,free_bikes
Freshii,10,2.5,Vegetarian,16473493891.0,917.7998738921152,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Spadina Ave / Fort York Blvd,10.0
Crave Healthy Habits,15,3.0,Vegetarian,14162382628.0,1098.566097730535,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Spadina Ave / Fort York Blvd,10.0
Toronto Public Library,4,2.5,Libraries,14163937655.0,857.4901064612228,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Spadina Ave / Fort York Blvd,10.0
Freshii,8,2.5,Salad,16473511230.0,1193.942863048561,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Spadina Ave / Fort York Blvd,10.0
Freshii,1,3.0,Salad,16473511010.0,867.8395522467606,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Spadina Ave / Fort York Blvd,10.0
Freshii,1,3.0,Salad,16474171714.0,1002.175264851748,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Spadina Ave / Fort York Blvd,10.0
Freshii,4,2.0,Salad,14373171400.0,946.370276744499,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Spadina Ave / Fort York Blvd,10.0
Freshii,7,2.0,Salad,14162140259.0,1327.4480963564538,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Spadina Ave / Fort York Blvd,10.0
Saigon Lotus,221,4.5,Vietnamese,14169011115.0,206.08267258554488,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Buddha's Vegan,148,4.5,Vegetarian,14166033811.0,243.59990961971343,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
King's Café,143,4.0,Vegetarian,14165911340.0,60.74790558197263,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Greens Vegetarian Restaurant,121,4.0,Vegan,14166033337.0,200.9988250986185,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Hungary-Thai,116,3.0,Thai,14165956405.0,69.93428447317498,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Three Monks and a Duck,83,4.0,Vegetarian,14169019588.0,1041.708915392155,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Kupfert & Kim,157,4.0,Gluten-Free,14165042206.0,801.1157455938653,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Gerstein Science Information Centre,9,4.5,Libraries,14169782280.0,1126.974103927511,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Freshii,56,2.5,Salad,14162038456.0,801.1157455938653,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Toronto Public Library,14,3.0,Libraries,14163937746.0,540.246807484236,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Sanderson Library,4,3.0,Libraries,14163937653.0,354.8955634897861,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
University of Toronto Mathematical Science Library,2,3.5,Libraries,14169788624.0,732.7942592326654,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
University of Toronto Engineering and Computer Science Library,2,3.0,Libraries,14169786494.0,886.036225308115,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
Freshii,1,3.0,Salad,16474171714.0,930.363795070044,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Augusta Ave / Denison Sq,10.0
The Goods,53,4.0,Vegetarian,16473404663.0,1017.542147885784,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Lansdowne Ave / Whytock Ave,2.0
Toronto Public Library,23,4.0,Libraries,14163937674.0,896.6186590113847,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Lansdowne Ave / Whytock Ave,2.0
Butter Chicken Roti - Bloor W,10,4.0,Indian,16473473227.0,1113.6540493693783,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Lansdowne Ave / Whytock Ave,2.0
High Park Public Library,7,3.5,Libraries,14163937671.0,1149.6687405918478,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Lansdowne Ave / Whytock Ave,2.0
The Goods,53,4.0,Vegetarian,16473404663.0,672.760854405052,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Sterling Rd / Dundas St W,1.0
High Park Public Library,7,3.5,Libraries,14163937671.0,793.3007267420207,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Sterling Rd / Dundas St W,1.0
The Goods,53,4.0,Vegetarian,16473404663.0,979.0214156198772,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",St Clarens Ave / College St,1.0
Toronto Public Library,23,4.0,Libraries,14163937674.0,1036.5967861781278,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",St Clarens Ave / College St,1.0
E L Ruddy Co Cafe,48,4.0,Vegetarian,16473510423.0,900.4540444714842,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",St Clarens Ave / College St,1.0
High Park Public Library,7,3.5,Libraries,14163937671.0,1071.1146911539436,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",St Clarens Ave / College St,1.0
Gia,21,4.0,Vegetarian,14165358888.0,557.5014308417981,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Ossington Ave / College St,0.0
Toronto Public Library,23,4.0,Libraries,14163937674.0,1095.3992545650524,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Ossington Ave / College St,0.0
E L Ruddy Co Cafe,48,4.0,Vegetarian,16473510423.0,696.6804938019288,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Ossington Ave / College St,0.0
College Shaw Branch Public Library,6,4.0,Libraries,14163937668.0,212.03094298011777,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Ossington Ave / College St,0.0
Butter Chicken Roti - Bloor W,10,4.0,Indian,16473473227.0,1006.057204589756,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Ossington Ave / College St,0.0
Sorry I’ve Got Plants,2,4.5,Vegetarian,,593.7675002507752,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Ossington Ave / College St,0.0
Runnymede Public Library,9,3.5,Libraries,14163937697.0,727.3433333920444,"95 Lavinia Avenue, Toronto, ON M6S 3H9, Canada",High Park Subway Station,1.0
Annette Branch Public Library,5,3.5,Libraries,14163937692.0,994.1332797929804,"95 Lavinia Avenue, Toronto, ON M6S 3H9, Canada",High Park Subway Station,1.0
Swansea Memorial Public Library,4,2.5,Libraries,14163937695.0,1238.107526228749,"95 Lavinia Avenue, Toronto, ON M6S 3H9, Canada",High Park Subway Station,1.0
The Goods,53,4.0,Vegetarian,16473404663.0,1250.4299624971843,"145 Annette Street, Toronto, ON M6P 1P3, Canada",Parkside Dr / Bloor St W - SMART,7.0
Annette Branch Public Library,5,3.5,Libraries,14163937692.0,1101.1722813378367,"145 Annette Street, Toronto, ON M6P 1P3, Canada",Parkside Dr / Bloor St W - SMART,7.0
Freshii,11,3.5,Salad,14165160100.0,1273.0706947047438,"210 Princes' Boulevard, Food Building, Toronto, ON M6K 3C3, Canada",Martin Goodman Trail (Marilyn Bell Park),13.0
Wild Child's Kitchen,3,2.5,Vegetarian,16472715000.0,652.6656579444642,"210 Princes' Boulevard, Food Building, Toronto, ON M6K 3C3, Canada",Martin Goodman Trail (Marilyn Bell Park),13.0
High Park Public Library,7,3.5,Libraries,14163937671.0,987.1165632371232,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Lake Shore Blvd W / The Boulevard Club,14.0
The Goods,53,4.0,Vegetarian,16473404663.0,782.1275332510354,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Dundas St W / Roncesvalles Ave Green P -SMART,2.0
High Park Public Library,7,3.5,Libraries,14163937671.0,941.8881422554816,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Dundas St W / Roncesvalles Ave Green P -SMART,2.0
Freshii,3,4.0,Salad,16477944595.0,80.87681319057909,"599 Mount Pleasant Road, Toronto, ON M4S 2M5, Canada",Erskine Ave / Yonge St SMART,3.0
Toronto Public Library - Northern District Branch,9,3.5,Libraries,14163937610.0,342.4327100768401,"599 Mount Pleasant Road, Toronto, ON M4S 2M5, Canada",Erskine Ave / Yonge St SMART,3.0
Toronto Public Library - Mount Pleasant,3,2.0,Libraries,14163937737.0,1188.6569515121228,"599 Mount Pleasant Road, Toronto, ON M4S 2M5, Canada",Erskine Ave / Yonge St SMART,3.0
Saigon Lotus,221,4.5,Vietnamese,14169011115.0,591.29676560152,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
PLANTA Toronto,173,4.0,Tapas/Small Plates,16478121210.0,603.1476144694306,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Buddha's Vegan,148,4.5,Vegetarian,14166033811.0,985.6655445074866,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
King's Café,143,4.0,Vegetarian,14165911340.0,821.3381727617559,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Greens Vegetarian Restaurant,121,4.0,Vegan,14166033337.0,922.142719815254,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Kupfert & Kim,157,4.0,Gluten-Free,14165042206.0,901.0066112111292,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Kupfert & Kim,130,4.0,Vegetarian,14165041233.0,1111.9478004783373,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Hungary-Thai,116,3.0,Thai,14165956405.0,816.7198820593297,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Gerstein Science Information Centre,9,4.5,Libraries,14169782280.0,776.0459889096304,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Crave Healthy Habits,17,4.0,Salad,14168554441.0,1227.1667631685698,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Freshii,13,3.0,Vegetarian,16477481800.0,333.275746291592,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Freshii,56,2.5,Salad,14162038456.0,901.0066112111292,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Kupfert & Kim,6,4.5,Vegetarian,14162607777.0,1050.309724620603,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Toronto Public Library,14,3.0,Libraries,14163937746.0,590.7822804638569,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Freshii,7,4.0,Salad,14169773197.0,1002.5088827718124,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Freshii,41,3.0,Vegetarian,16474977590.0,909.1970013208507,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Punjabi Chaap Corner,5,4.0,Vegetarian,14165983787.0,714.5321365359955,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Crave Healthy Habits,25,4.0,Gluten-Free,14168553322.0,920.5691281464552,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Vege Delight,1,4.0,Vegetarian,16473490803.0,458.541434508524,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Thomas Fisher Rare Book Library,4,4.0,Libraries,14169785285.0,1132.422732224068,"120 St. George Street, Toronto, ON M5S 3H1, Canada",D'Arcy St / McCaul St - SMART,7.0
Pape/Danforth Library,6,4.0,Libraries,14163937727.0,839.1227272061659,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Mortimer Ave / Carlaw Ave SMART,8.0
Freshii,6,2.5,Salad,14373175469.0,820.2259029308153,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Mortimer Ave / Carlaw Ave SMART,8.0
Todmorden Room Library,3,3.5,Libraries,14163963875.0,738.6755705612197,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Mortimer Ave / Carlaw Ave SMART,8.0
PLANTA Yorkville,512,4.0,Vegetarian,16478121221.0,61.294936032514165,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Toronto Reference Library,70,4.5,Libraries,14163955577.0,307.14986219236846,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Kupfert & Kim,10,4.5,Gluten-Free,14169251222.0,109.95774293991708,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Freshii,53,3.0,Salad,14169212300.0,19.668396998123043,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Govinda's,43,4.0,Vegetarian,18882181040.0,914.1338221213545,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Yorkville Library,8,3.5,Libraries,14163937660.0,202.8345059192612,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Mad Radish,9,4.5,Salad,14167920700.0,511.010860100831,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
EJ Pratt Libary,7,4.5,Libraries,14165854470.0,429.6943374118894,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Gerstein Science Information Centre,9,4.5,Libraries,14169782280.0,972.2193062792538,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
"The Japan Foundation, Toronto",3,4.5,Libraries,14169661600.0,283.81832625701634,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Freshii,3,4.0,Salad,16477944545.0,378.7286156575836,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Sun Life Financial Museum + Arts Pass,1,5.0,Museums,,306.2058438659319,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Thomas Fisher Rare Book Library,4,4.0,Libraries,14169785285.0,1004.6418076563532,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Fit For Life,9,1.5,Vegetarian,14169649816.0,241.7030948663155,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
John W. Graham Library,2,5.0,Libraries,14169785851.0,822.4189948029942,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Robarts Library,26,3.0,Libraries,14169788450.0,1002.8823100956872,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Freshii,6,3.5,Salad,16474848548.0,687.5746645595322,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Urban Affairs Library - Research & Reference,2,3.0,Libraries,14163977241.0,310.2912228854877,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
OISE Library,2,3.5,Libraries,14169781850.0,723.356148660808,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Freshii,5,3.0,Vegetarian,16473507797.0,933.9287763903596,"77 Wellesley St E, Toronto, ON M4Y 1H5, Canada",Cumberland St / Bay St SMART,7.0
Three Monks and a Duck,83,4.0,Vegetarian,14169019588.0,634.5240751614675,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Niagara St / Tecumseth St,6.0
Kupfert & Kim,157,4.0,Gluten-Free,14165042206.0,965.1947198163514,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Niagara St / Tecumseth St,6.0
Fort York Library,19,3.5,Libraries,14163936240.0,440.19337676638855,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Niagara St / Tecumseth St,6.0
Freshii,56,2.5,Salad,14162038456.0,965.1947198163514,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Niagara St / Tecumseth St,6.0
Freshii,10,2.5,Vegetarian,16473493891.0,351.02932499951334,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Niagara St / Tecumseth St,6.0
Freshii,1,3.0,Salad,16474171714.0,1311.9197177360566,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",Niagara St / Tecumseth St,6.0
Buddha's Vegan,148,4.5,Vegetarian,14166033811.0,1054.988756262822,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Kupfert & Kim,157,4.0,Gluten-Free,14165042206.0,434.0210489245888,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
PLANTA Toronto,173,4.0,Tapas/Small Plates,16478121210.0,1055.6316638921128,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Three Monks and a Duck,83,4.0,Vegetarian,14169019588.0,1024.1923054586068,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Greens Vegetarian Restaurant,121,4.0,Vegan,14166033337.0,1036.506246914686,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Annalakshmi,25,3.0,Vegetarian,14167923672.0,439.48861674995794,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Freshii,56,2.5,Salad,14162038456.0,434.0210489245888,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Fort York Library,19,3.5,Libraries,14163936240.0,603.431302612907,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Kupfert & Kim,6,4.5,Vegetarian,14162607777.0,1062.390838538597,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Freshii,10,2.5,Vegetarian,16473493891.0,516.0780383148659,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Freshii,11,3.0,Salad,16476925173.0,1031.331149731902,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Freshii,3,2.5,Vegetarian,16473457848.0,877.2452237786135,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Sanderson Library,4,3.0,Libraries,14163937653.0,1151.3095848575963,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Toronto Public Library,4,2.5,Libraries,14163937655.0,967.8881457992156,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Freshii,1,3.0,Salad,16474171714.0,689.8480017147251,"310 Richmond St W, Toronto, ON M5V 1X2, Canada",424 Wellington St W,5.0
Saigon Lotus,221,4.5,Vietnamese,14169011115.0,783.6942221756225,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
PLANTA Toronto,173,4.0,Tapas/Small Plates,16478121210.0,440.2884023532569,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Kupfert & Kim,157,4.0,Gluten-Free,14165042206.0,928.5177158873804,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Kupfert & Kim,130,4.0,Vegetarian,14165041233.0,913.7550577936172,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Freshii,13,3.0,Vegetarian,16477481800.0,230.69292900894428,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Copper Branch,39,3.5,Vegan,14167922982.0,1074.3719136945783,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Gerstein Science Information Centre,9,4.5,Libraries,14169782280.0,907.2048039240508,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Crave Healthy Habits,17,4.0,Salad,14168554441.0,1037.250342051613,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Kupfert & Kim,34,3.5,Vegan,14166011333.0,1231.3535847304242,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Vege Delight,1,4.0,Vegetarian,16473490803.0,266.4455784976796,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Freshii,56,2.5,Salad,14162038456.0,928.5177158873804,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Kupfert & Kim,6,4.5,Vegetarian,14162607777.0,878.5327287219546,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Punjabi Chaap Corner,5,4.0,Vegetarian,14165983787.0,576.2984490428852,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Freshii,7,4.0,Salad,14169773197.0,879.4355394427902,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Freshii,41,3.0,Vegetarian,16474977590.0,848.4238517117446,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Crave Healthy Habits,25,4.0,Gluten-Free,14168553322.0,720.2838280389941,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Toronto Public Library,14,3.0,Libraries,14163937746.0,803.0825543356228,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
City Hall Public Library,6,3.5,Libraries,14163937650.0,477.1074447531228,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Freshii,25,2.5,Vegetarian,14165984441.0,759.4285371587569,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Ryerson University Student Learning Centre,4,3.5,Libraries,14169795000.0,754.2812180140783,"341 Yonge Street, Toronto, ON M5B 1S1, Canada",Dundas St W / St. Patrick St,17.0
Fennel Eatery,11,4.0,Vegan,14169228125.0,183.57104670474897,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
The Grapefruit Moon,143,3.5,Breakfast & Brunch,14165349056.0,787.2119165256416,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Ghazale Restaurant,98,3.5,Salad,14165374417.0,464.7638459877721,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Annapurna Vegetarian Restaurant,41,4.0,Vegetarian,14165378513.0,1057.3769897529708,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Gerstein Science Information Centre,9,4.5,Libraries,14169782280.0,999.772971635291,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Freshii,10,2.0,Salad,16477936309.0,125.42967860430824,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Sunny Cafe,3,5.0,Vegetarian,,183.57104670474897,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Toronto Zine Library,1,4.0,Libraries,,200.39519526167652,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Thomas Fisher Rare Book Library,4,4.0,Libraries,14169785285.0,522.3695074767794,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Toronto Public Library - Palmerston Branch,5,4.0,Libraries,14163937680.0,739.8176446950549,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Toronto Public Library,14,3.0,Libraries,14163937746.0,1028.4613873941762,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Robarts Library,26,3.0,Libraries,14169788450.0,476.5221776123892,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Spadina Road Library,2,2.0,Libraries,14163937666.0,208.26539447602065,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
John W. Graham Library,2,5.0,Libraries,14169785851.0,689.2849909990529,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
OISE Library,2,3.5,Libraries,14169781850.0,577.2637471992057,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Freshii,3,4.0,Salad,16477944545.0,1063.3128230450768,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Laidlaw Library,2,3.5,Libraries,14169788083.0,789.6155112492395,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
University of Toronto Mathematical Science Library,2,3.5,Libraries,14169788624.0,928.721859472124,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
University of Toronto Engineering and Computer Science Library,2,3.0,Libraries,14169786494.0,1043.7511407075986,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Robert St / Bloor St W - SMART,1.0
Toronto Public Library - Toronto,9,4.0,Libraries,14163937703.0,351.67548406701087,"2032 Queen St E, Toronto, ON M4L 1J4, Canada",Queen St E / Hammersmith Ave,10.0
Freshii,14,2.5,Salad,16478123601.0,331.44074486309034,"2032 Queen St E, Toronto, ON M4L 1J4, Canada",Queen St E / Hammersmith Ave,10.0
Udupi Palace,208,3.5,Indian,14164058189.0,974.5507535134236,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Queen St. E / Eastern Ave,9.0
Bombay Chowpatty,59,3.0,Indian,14164058080.0,1105.7000760065798,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Queen St. E / Eastern Ave,9.0
Gerrard/Ashdale Library,4,3.5,Libraries,14163937717.0,966.15936053107,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Queen St. E / Eastern Ave,9.0
Toronto Public Library - Toronto,9,4.0,Libraries,14163937703.0,773.7008884205218,"2032 Queen St E, Toronto, ON M4L 1J4, Canada",Hubbard Blvd / Balsam Av,10.0
Freshii,14,2.5,Salad,16478123601.0,775.8121813610188,"2032 Queen St E, Toronto, ON M4L 1J4, Canada",Hubbard Blvd / Balsam Av,10.0
Toronto Public Library - Toronto,9,4.0,Libraries,14163937703.0,813.8364389199581,"2032 Queen St E, Toronto, ON M4L 1J4, Canada",Queen St. E / Spruce Hill Rd.,13.0
