name,review,rating,categories,phone,distance,address,station_name,free_bikes
Freshii,3,4.0,vegetarianrestaurant,16477944545.0,786.8895773742087,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Roxborough St W / Yonge St,3.0
Sun Life Financial Museum + Arts Pass,1,5.0,vegetarianrestaurant,,753.8406458330675,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Roxborough St W / Yonge St,3.0
Fit For Life,9,1.5,vegetarianrestaurant,14169649816.0,883.4484469564541,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Roxborough St W / Yonge St,3.0
Buddha's Vegan,148,4.5,vegetarianrestaurant,14166033811.0,1189.2138799698948,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Crawford St / Queen St W,13.0
Three Monks and a Duck,83,4.0,vegetarianrestaurant,14169019588.0,511.7957976348103,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Crawford St / Queen St W,13.0
Gia,21,4.0,vegetarianrestaurant,14165358888.0,760.7152069586159,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Crawford St / Queen St W,13.0
Freshii,11,3.5,vegetarianrestaurant,14165160100.0,730.6577307095815,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Crawford St / Queen St W,13.0
Sorry I’ve Got Plants,2,4.5,vegetarianrestaurant,,644.8013237628509,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Crawford St / Queen St W,13.0
Freshii,10,2.5,vegetarianrestaurant,16473493891.0,1002.126141180217,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Crawford St / Queen St W,13.0
Gia,21,4.0,vegetarianrestaurant,14165358888.0,282.0269199988349,"766 College Street, Toronto, ON M6G 1C4, Canada",Lisgar St / Dundas St W - SMART,3.0
E L Ruddy Co Cafe,48,4.0,vegetarianrestaurant,16473510423.0,88.05152980061519,"766 College Street, Toronto, ON M6G 1C4, Canada",Lisgar St / Dundas St W - SMART,3.0
Sorry I’ve Got Plants,2,4.5,vegetarianrestaurant,,400.73726817322273,"766 College Street, Toronto, ON M6G 1C4, Canada",Lisgar St / Dundas St W - SMART,3.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,1033.532714041976,"351 King St E, Toronto, ON M5A 1L1, Canada",Dundas St E / Regent Park Blvd,6.0
Kupfert & Kim,34,3.5,vegetarianrestaurant,14166011333.0,999.7234087308512,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Sherbourne St / The Esplanade,24.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,348.4284990278375,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Sherbourne St / The Esplanade,24.0
Freshii,25,2.0,vegetarianrestaurant,16473445017.0,638.5485525432161,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Sherbourne St / The Esplanade,24.0
Kupfert & Kim,4,4.0,vegetarianrestaurant,14163605555.0,1177.295345381464,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Sherbourne St / The Esplanade,24.0
Fit For Life,1,4.0,vegetarianrestaurant,14163685745.0,968.296343110911,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Sherbourne St / The Esplanade,24.0
PLANTA Toronto,173,4.0,vegetarianrestaurant,16478121210.0,281.8666629977992,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Saigon Lotus,221,4.5,vegetarianrestaurant,14169011115.0,995.2141470353856,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Kupfert & Kim,157,4.0,vegetarianrestaurant,14165042206.0,535.8282472906275,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
King's Café,143,4.0,vegetarianrestaurant,14165911340.0,1169.4980736982598,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Kupfert & Kim,130,4.0,vegetarianrestaurant,14165041233.0,645.2554232237565,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Hungary-Thai,116,3.0,vegetarianrestaurant,14165956405.0,1173.6475634720086,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Copper Branch,39,3.5,vegetarianrestaurant,14167922982.0,824.7333301852447,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Kupfert & Kim,6,4.5,vegetarianrestaurant,14162607777.0,443.6390696564031,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Crave Healthy Habits,17,4.0,vegetarianrestaurant,14168554441.0,677.7003647407748,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Kupfert & Kim,34,3.5,vegetarianrestaurant,14166011333.0,892.7232816283321,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Annalakshmi,25,3.0,vegetarianrestaurant,14167923672.0,472.77224324866273,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Freshii,56,2.5,vegetarianrestaurant,14162038456.0,535.8282472906275,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Crave Healthy Habits,25,4.0,vegetarianrestaurant,14168553322.0,538.3391827528285,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Freshii,11,3.0,vegetarianrestaurant,16476925173.0,355.72590346568927,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Punjabi Chaap Corner,5,4.0,vegetarianrestaurant,14165983787.0,1096.1001635442117,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Freshii,1,3.0,vegetarianrestaurant,16474171714.0,194.5080901841122,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Freshii,3,2.5,vegetarianrestaurant,16473457848.0,517.4526616062765,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Crave Healthy Habits,15,3.0,vegetarianrestaurant,14162382628.0,480.08208511504216,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Vege Delight,1,4.0,vegetarianrestaurant,16473490803.0,760.0849097439885,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
Freshii,13,3.0,vegetarianrestaurant,16477481800.0,857.695404799401,"525 University Ave, Toronto, ON M5G 2L3, Canada",Nelson St / Duncan St,26.0
KaSpace Cafe,9,5.0,vegetarianrestaurant,16476579600.0,975.192905734309,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Jimmie Simpson Park (Queen St E),11.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,600.992313808502,"351 King St E, Toronto, ON M5A 1L1, Canada",Queen St E / Sackville St,2.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,822.5007530958349,"351 King St E, Toronto, ON M5A 1L1, Canada",Mill St / Tannery Rd,11.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,632.6537667319708,"765 Queen Street E, Toronto, ON M4M 1H3, Canada",Cherry St / Distillery Ln,5.0
Kupfert & Kim,157,4.0,vegetarianrestaurant,14165042206.0,168.89990091739188,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Saigon Lotus,221,4.5,vegetarianrestaurant,14169011115.0,658.5846918504982,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Buddha's Vegan,148,4.5,vegetarianrestaurant,14166033811.0,708.6153311787898,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
PLANTA Toronto,173,4.0,vegetarianrestaurant,16478121210.0,652.9032546397594,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Greens Vegetarian Restaurant,121,4.0,vegetarianrestaurant,14166033337.0,659.7580050030234,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
King's Café,143,4.0,vegetarianrestaurant,14165911340.0,774.6194122505226,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Freshii,56,2.5,vegetarianrestaurant,14162038456.0,168.89990091739188,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Hungary-Thai,116,3.0,vegetarianrestaurant,14165956405.0,781.8589942961694,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Annalakshmi,25,3.0,vegetarianrestaurant,14167923672.0,607.3659293796217,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Kupfert & Kim,6,4.5,vegetarianrestaurant,14162607777.0,906.3577051898168,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Crave Healthy Habits,25,4.0,vegetarianrestaurant,14168553322.0,990.0089086814976,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Punjabi Chaap Corner,5,4.0,vegetarianrestaurant,14165983787.0,1331.269899057506,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Freshii,1,3.0,vegetarianrestaurant,16474171714.0,274.86083621824173,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Vege Delight,1,4.0,vegetarianrestaurant,16473490803.0,991.269114827002,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Freshii,13,3.0,vegetarianrestaurant,16477481800.0,994.2894451763306,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Freshii,11,3.0,vegetarianrestaurant,16476925173.0,822.7369586351076,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Freshii,10,2.5,vegetarianrestaurant,16473493891.0,804.6584729837921,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
Freshii,3,2.5,vegetarianrestaurant,16473457848.0,902.8506880564256,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Queen St W / Spadina Ave,10.0
PLANTA Toronto,173,4.0,vegetarianrestaurant,16478121210.0,1258.135374275622,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Kupfert & Kim,130,4.0,vegetarianrestaurant,14165041233.0,733.0341156108155,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Kupfert & Kim,34,3.5,vegetarianrestaurant,14166011333.0,415.7203105920138,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Copper Branch,39,3.5,vegetarianrestaurant,14167922982.0,584.1622024269722,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Crave Healthy Habits,17,4.0,vegetarianrestaurant,14168554441.0,622.3735022060167,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Kupfert & Kim,4,4.0,vegetarianrestaurant,14163605555.0,324.13788772397095,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Kupfert & Kim,6,4.5,vegetarianrestaurant,14162607777.0,837.8800382389512,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Crave Healthy Habits,25,4.0,vegetarianrestaurant,14168553322.0,926.6949815360288,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Fit For Life,1,4.0,vegetarianrestaurant,14163685745.0,413.5381917734495,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Freshii,25,2.0,vegetarianrestaurant,16473445017.0,703.0591181724424,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Fit For Life,10,2.5,vegetarianrestaurant,14163632971.0,584.1622024269722,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Freshii,4,3.0,vegetarianrestaurant,16474848030.0,498.72044194116,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Freshii,11,3.0,vegetarianrestaurant,16476925173.0,939.6379829160848,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Freshii,3,2.5,vegetarianrestaurant,16473457848.0,851.4294533455359,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Freshii,2,3.5,vegetarianrestaurant,16473465505.0,700.8314924351072,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Crave Healthy Habits,15,3.0,vegetarianrestaurant,14162382628.0,801.9810589528718,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Freshii,8,2.5,vegetarianrestaurant,16473511230.0,756.8808045645897,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,1200.7190133907218,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Freshii,1,3.0,vegetarianrestaurant,16473511010.0,629.4039596936925,"120 Bremner Blvd, Toronto, ON M5J 3A8, Canada",Yonge St / Harbour St,13.0
Saigon Lotus,221,4.5,vegetarianrestaurant,14169011115.0,862.8531172968695,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
PLANTA Yorkville,512,4.0,vegetarianrestaurant,16478121221.0,1122.705534791569,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
King's Café,143,4.0,vegetarianrestaurant,14165911340.0,944.3837180073916,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
Hungary-Thai,116,3.0,vegetarianrestaurant,14165956405.0,931.5021215830355,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
Kupfert & Kim,10,4.5,vegetarianrestaurant,14169251222.0,1007.4542538325168,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
Fennel Eatery,11,4.0,vegetarianrestaurant,14169228125.0,702.2418458853648,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
Freshii,53,3.0,vegetarianrestaurant,14169212300.0,1131.1810171447505,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
Vege Delight,1,4.0,vegetarianrestaurant,16473490803.0,1204.2011929014086,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
Freshii,13,3.0,vegetarianrestaurant,16477481800.0,1000.3665160756492,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
Freshii,10,2.0,vegetarianrestaurant,16477936309.0,841.5556848101755,"382 Bloor St, Toronto, ON M5S 1X2, Canada",Willcocks St / St. George St,16.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,933.2198610710184,"351 King St E, Toronto, ON M5A 1L1, Canada",Dundas St E / Parliament St,1.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,212.82187584389925,"351 King St E, Toronto, ON M5A 1L1, Canada",51 Parliament St,18.0
PLANTA Yorkville,512,4.0,vegetarianrestaurant,16478121221.0,407.3875646959025,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Kupfert & Kim,10,4.5,vegetarianrestaurant,14169251222.0,265.8613245022553,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Govinda's,43,4.0,vegetarianrestaurant,18882181040.0,971.8532749544784,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Freshii,53,3.0,vegetarianrestaurant,14169212300.0,389.4940769865392,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Mad Radish,9,4.5,vegetarianrestaurant,14167920700.0,859.1365905412623,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Freshii,3,4.0,vegetarianrestaurant,16477944545.0,362.7360109424803,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Fennel Eatery,11,4.0,vegetarianrestaurant,14169228125.0,774.5812524393089,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Freshii,41,3.0,vegetarianrestaurant,16474977590.0,1142.4150783186244,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Freshii,6,3.5,vegetarianrestaurant,16474848548.0,669.0467262209343,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Sun Life Financial Museum + Arts Pass,1,5.0,vegetarianrestaurant,,680.0392802296649,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Sunny Cafe,3,5.0,vegetarianrestaurant,,774.5812524393089,"322 Bloor Street W, Toronto, ON M5S 1W5, Canada",Queen's Park / Bloor St W,10.0
Three Monks and a Duck,83,4.0,vegetarianrestaurant,14169019588.0,1074.2882663952169,"700 King St W, Toronto, ON M5V 2Y6, Canada",Fort York Blvd / Bathurst St - SMART,8.0
Kupfert & Kim,157,4.0,vegetarianrestaurant,14165042206.0,1005.8416571008296,"700 King St W, Toronto, ON M5V 2Y6, Canada",Fort York Blvd / Bathurst St - SMART,8.0
Annalakshmi,25,3.0,vegetarianrestaurant,14167923672.0,921.9274236621396,"700 King St W, Toronto, ON M5V 2Y6, Canada",Fort York Blvd / Bathurst St - SMART,8.0
Freshii,56,2.5,vegetarianrestaurant,14162038456.0,1005.8416571008296,"700 King St W, Toronto, ON M5V 2Y6, Canada",Fort York Blvd / Bathurst St - SMART,8.0
Freshii,10,2.5,vegetarianrestaurant,16473493891.0,646.1315085406289,"700 King St W, Toronto, ON M5V 2Y6, Canada",Fort York Blvd / Bathurst St - SMART,8.0
E L Ruddy Co Cafe,48,4.0,vegetarianrestaurant,16473510423.0,510.9466164286148,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Alma Ave / Gladstone Ave SMART,5.0
Gia,21,4.0,vegetarianrestaurant,14165358888.0,655.4827111356029,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Alma Ave / Gladstone Ave SMART,5.0
Freshii,11,3.5,vegetarianrestaurant,14165160100.0,854.3844971995154,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Alma Ave / Gladstone Ave SMART,5.0
Sorry I’ve Got Plants,2,4.5,vegetarianrestaurant,,712.022599973814,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Alma Ave / Gladstone Ave SMART,5.0
Gia,21,4.0,vegetarianrestaurant,14165358888.0,1231.5735084573764,"210 Princes' Boulevard, Food Building, Toronto, ON M6K 3C3, Canada",Queen St W / Cowan Ave,6.0
E L Ruddy Co Cafe,48,4.0,vegetarianrestaurant,16473510423.0,1034.066126528087,"210 Princes' Boulevard, Food Building, Toronto, ON M6K 3C3, Canada",Queen St W / Cowan Ave,6.0
Sorry I’ve Got Plants,2,4.5,vegetarianrestaurant,,1285.72116390773,"210 Princes' Boulevard, Food Building, Toronto, ON M6K 3C3, Canada",Queen St W / Cowan Ave,6.0
Wild Child's Kitchen,3,2.5,vegetarianrestaurant,16472715000.0,1201.7902668513475,"210 Princes' Boulevard, Food Building, Toronto, ON M6K 3C3, Canada",Queen St W / Cowan Ave,6.0
Buddha's Vegan,148,4.5,vegetarianrestaurant,14166033811.0,1361.0663531080097,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Harbord St / Clinton St,2.0
Ghazale Restaurant,98,3.5,vegetarianrestaurant,14165374417.0,662.9143858448634,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Harbord St / Clinton St,2.0
Fennel Eatery,11,4.0,vegetarianrestaurant,14169228125.0,1230.5471784127149,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Harbord St / Clinton St,2.0
Freshii,10,2.0,vegetarianrestaurant,16477936309.0,988.8107781802504,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Harbord St / Clinton St,2.0
Sunny Cafe,3,5.0,vegetarianrestaurant,,1230.5471784127149,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Harbord St / Clinton St,2.0
Saigon Lotus,221,4.5,vegetarianrestaurant,14169011115.0,1090.8101797882905,"40 Saint George Street, Room 6141, Toronto, ON M5S 2E4, Canada",Central Tech  (Harbord St),0.0
King's Café,143,4.0,vegetarianrestaurant,14165911340.0,980.7480938414542,"40 Saint George Street, Room 6141, Toronto, ON M5S 2E4, Canada",Central Tech  (Harbord St),0.0
Ghazale Restaurant,98,3.5,vegetarianrestaurant,14165374417.0,422.3069634700496,"40 Saint George Street, Room 6141, Toronto, ON M5S 2E4, Canada",Central Tech  (Harbord St),0.0
The Grapefruit Moon,143,3.5,vegetarianrestaurant,14165349056.0,958.0996085685132,"40 Saint George Street, Room 6141, Toronto, ON M5S 2E4, Canada",Central Tech  (Harbord St),0.0
Hungary-Thai,116,3.0,vegetarianrestaurant,14165956405.0,971.0261849324456,"40 Saint George Street, Room 6141, Toronto, ON M5S 2E4, Canada",Central Tech  (Harbord St),0.0
Fennel Eatery,11,4.0,vegetarianrestaurant,14169228125.0,665.3100518586908,"40 Saint George Street, Room 6141, Toronto, ON M5S 2E4, Canada",Central Tech  (Harbord St),0.0
Freshii,10,2.0,vegetarianrestaurant,16477936309.0,494.8555778121713,"40 Saint George Street, Room 6141, Toronto, ON M5S 2E4, Canada",Central Tech  (Harbord St),0.0
Sunny Cafe,3,5.0,vegetarianrestaurant,,665.3100518586908,"40 Saint George Street, Room 6141, Toronto, ON M5S 2E4, Canada",Central Tech  (Harbord St),0.0
Ghazale Restaurant,98,3.5,vegetarianrestaurant,14165374417.0,1200.758732666652,"766 College Street, Toronto, ON M6G 1C4, Canada",Roxton Rd / Harbord St,1.0
Butter Chicken Roti - Bloor W,10,4.0,vegetarianrestaurant,16473473227.0,713.1710836327877,"766 College Street, Toronto, ON M6G 1C4, Canada",Roxton Rd / Harbord St,1.0
Saigon Lotus,221,4.5,vegetarianrestaurant,14169011115.0,992.788358522187,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
Buddha's Vegan,148,4.5,vegetarianrestaurant,14166033811.0,996.3836755334852,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
King's Café,143,4.0,vegetarianrestaurant,14165911340.0,843.3976176119769,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
Greens Vegetarian Restaurant,121,4.0,vegetarianrestaurant,14166033337.0,1013.511713415808,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
Ghazale Restaurant,98,3.5,vegetarianrestaurant,14165374417.0,594.6638920938532,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
Hungary-Thai,116,3.0,vegetarianrestaurant,14165956405.0,835.6996010203453,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
Fennel Eatery,11,4.0,vegetarianrestaurant,14169228125.0,894.0179330794252,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
Freshii,10,2.0,vegetarianrestaurant,16477936309.0,727.6164770540203,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
Sunny Cafe,3,5.0,vegetarianrestaurant,,894.0179330794252,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Ulster St / Bathurst St,1.0
North of Bombay,46,3.0,vegetarianrestaurant,14166049465.0,1024.7016251066282,"3074 Dundas St W, Toronto, ON M6P 1Z7, Canada",Pacific Ave / Glenlake Ave,4.0
Freshii,3,3.5,vegetarianrestaurant,16477488600.0,1112.352904446378,"3074 Dundas St W, Toronto, ON M6P 1Z7, Canada",Pacific Ave / Glenlake Ave,4.0
PLANTA Yorkville,512,4.0,vegetarianrestaurant,16478121221.0,1133.9808334988431,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Freshii,41,3.0,vegetarianrestaurant,16474977590.0,382.8527359881328,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Freshii,7,4.0,vegetarianrestaurant,14169773197.0,369.87635661120265,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Kupfert & Kim,10,4.5,vegetarianrestaurant,14169251222.0,1200.4823358605904,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Mad Radish,9,4.5,vegetarianrestaurant,14167920700.0,980.7538593212478,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Punjabi Chaap Corner,5,4.0,vegetarianrestaurant,14165983787.0,650.2025161129527,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Freshii,5,3.0,vegetarianrestaurant,16473507797.0,332.21540440986115,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Freshii,53,3.0,vegetarianrestaurant,14169212300.0,1203.1382726740048,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Vegholic,1,3.0,vegetarianrestaurant,14163400015.0,483.2518352776373,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Vege Delight,1,4.0,vegetarianrestaurant,16473490803.0,992.6118343514626,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Freshii,25,2.5,vegetarianrestaurant,14165984441.0,972.4365736762816,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Freshii,13,3.0,vegetarianrestaurant,16477481800.0,971.3399171597392,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Freshii,6,3.5,vegetarianrestaurant,16474848548.0,649.4347221030787,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
Fit For Life,9,1.5,vegetarianrestaurant,14169649816.0,1040.91537603275,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Church St  / Wood St,1.0
PLANTA Toronto,173,4.0,vegetarianrestaurant,16478121210.0,967.4521420983344,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",College Park - Gerrard Entrance,10.0
Freshii,41,3.0,vegetarianrestaurant,16474977590.0,238.15382603214644,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",College Park - Gerrard Entrance,10.0
Punjabi Chaap Corner,5,4.0,vegetarianrestaurant,14165983787.0,153.78267071783443,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",College Park - Gerrard Entrance,10.0
Freshii,7,4.0,vegetarianrestaurant,14169773197.0,209.47954060213937,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",College Park - Gerrard Entrance,10.0
Vegholic,1,3.0,vegetarianrestaurant,14163400015.0,103.17163265819806,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",College Park - Gerrard Entrance,10.0
